Product Name,Product ID,Image URL,Rating,Total Reviews,Brand,Category Name,Category ID,Product URL
ASDA Sweet & Crisp Seedless Black Grapes 500g,1000383256475,https://ui.assets-asda.com:443/dm/5063089708927  ,3.7763,76,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-crisp-seedless-black-grapes-500g/1000383256475
ASDA Extra Special Sable Seedless Grapes 400g,1000303807032,https://ui.assets-asda.com:443/dm/05057172688340,3.8919,148,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-sable-seedless-grapes-400g/1000303807032
ASDA Extra Special Season's Best Grapes,1000383213206,https://ui.assets-asda.com:443/dm/5063089354377,3.9111,45,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-season's-best-grapes/1000383213206
ASDA Grapes,910001413504,https://ui.assets-asda.com:443/dm/5054070299180,3.1778,90,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-grapes/910001413504
ASDA Crisp & Juicy Apple Slices & Grapes,910001413503,https://ui.assets-asda.com:443/dm/5054070299173,3.4333,90,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-crisp-&-juicy-apple-slices-&-grapes/910001413503
ASDA Mild & Crisp Apple Grapes & Cheese,910000426024,https://ui.assets-asda.com:443/dm/5052449215045,4.4516,62,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-mild-&-crisp-apple-grapes-&-cheese/910000426024
ASDA Melon & Grapes,910001070531,https://ui.assets-asda.com:443/dm/5052449917031,3.4516,62,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-melon-&-grapes/910001070531
ASDA Ripe & Sweet Strawberries,910002901713,https://ui.assets-asda.com:443/dm/5054781443414,2.8859,736,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-ripe-&-sweet-strawberries/910002901713
ASDA Ripe & Sweet Strawberries 400g,998058,https://ui.assets-asda.com:443/dm/27422915,3.2552,764,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-ripe-&-sweet-strawberries-400g/998058
ASDA Sweet & Plump Raspberries,20384,https://ui.assets-asda.com:443/dm/23024861,3.5597,477,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-plump-raspberries/20384
JUST ESSENTIALS by ASDA Farm Stores Strawberries 227g,1000012735128,https://ui.assets-asda.com:443/dm/5054781593539,1.8107,169,JUST ESSENTIALS by ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/just-essentials-by-asda-farm-stores-strawberries-227g/1000012735128
ASDA Just Essentials Blueberries 150g,1000383256495,https://ui.assets-asda.com:443/dm/5063089708989  ,2.6,5,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-just-essentials-blueberries-150g/1000383256495
ASDA Sweet & Bursting Blueberries 150g,1000383256470,https://ui.assets-asda.com:443/dm/5063089708972  ,4.05,80,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-bursting-blueberries-150g/1000383256470
ASDA Succulent & Juicy Mixed Berries 200g,1000383208907,https://ui.assets-asda.com:443/dm/5063089354278  ,4,15,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-succulent-&-juicy-mixed-berries-200g/1000383208907
JUST ESSENTIALS by ASDA Farm Stores Cherries,910003126547,https://ui.assets-asda.com:443/dm/5054781593904,2.7925,53,JUST ESSENTIALS by ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/just-essentials-by-asda-farm-stores-cherries/910003126547
ASDA Sweet & Juicy Blackberries,81159233,https://ui.assets-asda.com:443/dm/0000023006263,3.5772,123,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-juicy-blackberries/81159233
ASDA Extra Special Hand Picked Cherries,1000344534548,https://ui.assets-asda.com:443/dm/5057172765621,3.7714,35,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-hand-picked-cherries/1000344534548
ASDA Sweet & Plump Raspberries,1000383148740,https://ui.assets-asda.com:443/dm/5063089020470_T1,3.5476,84,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-plump-raspberries/1000383148740
ASDA Sweet & Bursting Blueberries 300g,1000233767295,https://ui.assets-asda.com:443/dm/5057172445325,4.0146,205,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-bursting-blueberries-300g/1000233767295
ASDA Ripe & Juicy Cherries,910002325300,https://ui.assets-asda.com:443/dm/5051413829608,3.2623,61,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-ripe-&-juicy-cherries/910002325300
ASDA Extra Special Hand Picked Blueberries 225g,1000383226269,https://ui.assets-asda.com:443/dm/5063089497937,4.087,69,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-hand-picked-blueberries-225g/1000383226269
ASDA Extra Special Strawberries 227g,1000231766472,https://ui.assets-asda.com:443/dm/5057172445288,3.0786,140,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-strawberries-227g/1000231766472
ASDA Organic Grower's Selection Organic Strawberries 225g,910003050006,https://ui.assets-asda.com:443/dm/5054781501800,2.7857,28,ASDA Organic,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-organic-grower's-selection-organic-strawberries-225g/910003050006
ASDA Extra Special Hand Picked Raspberries 175g,1000383226265,https://ui.assets-asda.com:443/dm/5063089497944,3.2656,64,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-hand-picked-raspberries-175g/1000383226265
ASDA Organic Blueberries,910003101794,https://ui.assets-asda.com:443/dm/5054781593515,3.88,50,ASDA Organic,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-organic-blueberries/910003101794
ASDA Organic Raspberries,910003101807,https://ui.assets-asda.com:443/dm/5054781593430,3.375,8,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-organic-raspberries/910003101807
ASDA Strawberries Stock up Bundle,9999999113231,https://ui.assets-asda.com:443/dm/ASDAStrawberriesStockup_Bundle,0,0,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-strawberries-stock-up-bundle/9999999113231
ASDA Strawberries & Cream Bundle,9999999111907,https://ui.assets-asda.com:443/dm/Strawberries-Cream-Bundle,0,0,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-strawberries-&-cream-bundle/9999999111907
ASDA Tangy & Fragrant Tangerines 600g,1000269713173,https://ui.assets-asda.com:443/dm/5054781593812,3.6021,191,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-tangy-&-fragrant-tangerines-600g/1000269713173
ASDA 4 Sweet & Juicy Large Oranges,1000383190012,https://ui.assets-asda.com:443/dm/5063089133675,4.3171,82,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-4-sweet-&-juicy-large-oranges/1000383190012
ASDA Extra Special Hand-Picked Sweetclems,1000091719220,https://ui.assets-asda.com:443/dm/5057172027866,3.9506,324,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-hand-picked-sweetclems/1000091719220
ASDA Tangy & Juicy Sweetclems,910003042321,https://ui.assets-asda.com:443/dm/05054070704431,3.3397,895,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-tangy-&-juicy-sweetclems/910003042321
ASDA 5 Sweet & Juicy Blood Oranges,1000196324531,https://ui.assets-asda.com:443/dm/05057172285600,3.6032,63,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-5-sweet-&-juicy-blood-oranges/1000196324531
ASDA Garden Gang Super Easy Peelers,1000144509223,https://ui.assets-asda.com:443/dm/5057172014866,3.0335,984,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-garden-gang-super-easy-peelers/1000144509223
ASDA Extra Special ClemenGold Easy Peelers,1000383189924,https://ui.assets-asda.com:443/dm/5063089133637,3.1387,173,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-clemengold-easy-peelers/1000383189924
ASDA Extra Special OrangeGold 4 Oranges,1000383189947,https://ui.assets-asda.com:443/dm/5063089133651,3.7517,145,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-orangegold-4-oranges/1000383189947
ASDA Sweet & Juicy Medium Oranges,910000521598,https://ui.assets-asda.com:443/dm/5052449462531,3.4963,403,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-juicy-medium-oranges/910000521598
JUST ESSENTIALS by ASDA Oranges,910003095074,https://ui.assets-asda.com:443/dm/5054781580782,2.4819,83,JUST ESSENTIALS by ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/just-essentials-by-asda-oranges/910003095074
ASDA Organic Sweetclems 500g,1000383259993,https://ui.assets-asda.com:443/dm/5063089133835,4.5,2,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-organic-sweetclems-500g/1000383259993
ASDA Tangy & Tropical Pineapple (Ripe & Ready To Eat),910001512881,https://ui.assets-asda.com:443/dm/23009066,3.1012,247,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-tangy-&-tropical-pineapple-(ripe-&-ready-to-eat)/910001512881
ASDA Juicy & Sweet Pineapple Chunks,910001512390,https://ui.assets-asda.com:443/dm/5051413114001,3.6154,104,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-juicy-&-sweet-pineapple-chunks/910001512390
ASDA Giant Pineapple (Ripe & Ready To Eat),20326,https://ui.assets-asda.com:443/dm/27394052,4.1429,42,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-giant-pineapple-(ripe-&-ready-to-eat)/20326
ASDA Juicy & Sweet Pineapple Fingers,77023191,https://ui.assets-asda.com:443/dm/5051413113998,3.8173,104,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-juicy-&-sweet-pineapple-fingers/77023191
ASDA Sweet & Juicy Melon Medley,1000017779746,https://ui.assets-asda.com:443/dm/5054781744023,3.2532,79,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-juicy-melon-medley/1000017779746
ASDA Refreshingly Juicy Watermelon,458915,https://ui.assets-asda.com:443/dm/0000023050419,2.8465,430,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-refreshingly-juicy-watermelon/458915
ASDA Sweet & Refreshing Honeydew Melon,15832688,https://ui.assets-asda.com:443/dm/0000027307250,3.3628,339,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-refreshing-honeydew-melon/15832688
ASDA Cantaloupe Melon,31783,https://ui.assets-asda.com:443/dm/23050396,2.973,148,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-cantaloupe-melon/31783
ASDA Crisp & Juicy Watermelon Chunks,1000285582838,https://ui.assets-asda.com:443/dm/5057172551347,2.9412,68,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-crisp-&-juicy-watermelon-chunks/1000285582838
ASDA Galia Melon,479953,https://ui.assets-asda.com:443/dm/5050854251702,3.1452,124,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-galia-melon/479953
ASDA Refreshingly Juicy Baby Watermelon,1000383215705,https://ui.assets-asda.com:443/dm/5050854510717,2.8312,77,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-refreshingly-juicy-baby-watermelon/1000383215705
ASDA Crisp & Juicy Watermelon Fingers,1000383171638,https://ui.assets-asda.com:443/dm/5063089132975,3.2564,39,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-crisp-&-juicy-watermelon-fingers/1000383171638
ASDA Crisp & Juicy Watermelon Slices,910001418500,https://ui.assets-asda.com:443/dm/5054070299104,3.5775,213,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-crisp-&-juicy-watermelon-slices/910001418500
ASDA Crisp & Juicy Watermelon Fans,910003199339,https://ui.assets-asda.com:443/dm/5054781581529,3.3803,71,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-crisp-&-juicy-watermelon-fans/910003199339
ASDA Mango Melon & Pineapple Mini Platter,910000347964,https://ui.assets-asda.com:443/dm/5052449008197,3.5139,72,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-mango-melon-&-pineapple-mini-platter/910000347964
ASDA Sweet & Juicy Melon Slices,30798,https://ui.assets-asda.com:443/dm/23032194,3.2556,90,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-juicy-melon-slices/30798
ASDA Pineapple Lolly,910001413505,https://ui.assets-asda.com:443/dm/5054070299203,3.8968,155,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-pineapple-lolly/910001413505
ASDA Melon & Grapes,910001070531,https://ui.assets-asda.com:443/dm/5052449917031,3.4516,62,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-melon-&-grapes/910001070531
ASDA Ready to Eat Tropical & Sweet Large Mango (Typically 350g),2140792,https://ui.assets-asda.com:443/dm/5052449518429,2.8705,193,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-ready-to-eat-tropical-&-sweet-large-mango-(typically-350g)/2140792
ASDA Extra Special Ripe & Ready Giant Avocado,1000336288559,https://ui.assets-asda.com:443/dm/5057172765539,2.5,26,ASDA Extra Special,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-extra-special-ripe-&-ready-giant-avocado/1000336288559
ASDA Soft & Sweet Kiwi Fruit,2141895,https://ui.assets-asda.com:443/dm/27618868,3.3833,180,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-soft-&-sweet-kiwi-fruit/2141895
JUST ESSENTIALS by ASDA Kiwis,910003095377,https://ui.assets-asda.com:443/dm/5054781580805,3.0435,92,JUST ESSENTIALS by ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/just-essentials-by-asda-kiwis/910003095377
ASDA Sweet & Crunchy Pomegranate Seeds,910000931586,https://ui.assets-asda.com:443/dm/5052449734355,3.5699,93,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-crunchy-pomegranate-seeds/910000931586
Love Me Tender Dragon Fruit,1000383182048,https://ui.assets-asda.com:443/dm/5060052086907,2.9677,31,Love Me Tender,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/love-me-tender-dragon-fruit/1000383182048
ASDA Juicy & Sweet Mango Fingers,910000357365,https://ui.assets-asda.com:443/dm/5052449024913,3.1047,86,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-juicy-&-sweet-mango-fingers/910000357365
ASDA Delicate & Smooth Papaya (Typically 350g),32834,https://ui.assets-asda.com:443/dm/0000027430392,2.7527,93,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-delicate-&-smooth-papaya-(typically-350g)/32834
ASDA Juicy & Sweet Mango Chunks,910002857440,https://ui.assets-asda.com:443/dm/5054781315995,3.1169,77,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-juicy-&-sweet-mango-chunks/910002857440
ASDA Creamy & Nutty Avocados,32811,https://ui.assets-asda.com:443/dm/0000023066755,3.1279,524,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-creamy-&-nutty-avocados/32811
ASDA Sweet & Crunchy Pomegranate Seeds,1000009535950,https://ui.assets-asda.com:443/dm/5054781796879,3.2907,86,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sweet-&-crunchy-pomegranate-seeds/1000009535950
ASDA Sharp & Sweet Passion Fruit,910001511842,https://ui.assets-asda.com:443/dm/5051413595992,3.75,76,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-sharp-&-sweet-passion-fruit/910001511842
ASDA Tropical & Sweet Mangoes (Each Mango Typically 300g),910000297738,https://ui.assets-asda.com:443/dm/5050854626494,2.5856,111,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-tropical-&-sweet-mangoes-(each-mango-typically-300g)/910000297738
JUST ESSENTIALS by ASDA 4 Avocados,1000130076419,https://ui.assets-asda.com:443/dm/5057172125395,2.5043,234,JUST ESSENTIALS by ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/just-essentials-by-asda-4-avocados/1000130076419
ASDA Pomegranate,910001290204,https://ui.assets-asda.com:443/dm/5050854807206,2.812,117,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-pomegranate/910001290204
ASDA Large Avocado,910003101308,https://ui.assets-asda.com:443/dm/5054781593683,3.2366,186,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-large-avocado/910003101308
ASDA Ready To Eat Figs,910001461718,https://ui.assets-asda.com:443/dm/5054070412770,2.8353,85,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-ready-to-eat-figs/910001461718
ASDA Refreshing & Crunchy Coconut,30694,https://ui.assets-asda.com:443/dm/0000000007313,2.9512,82,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-refreshing-&-crunchy-coconut/30694
ASDA Organic Kiwi Fruit,1000231565879,https://ui.assets-asda.com:443/dm/5057172445233,4.0185,54,ASDA Organic,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-organic-kiwi-fruit/1000231565879
ASDA Giant Mango (Typically 600g),910000282577,https://ui.assets-asda.com:443/dm/5052449002867,3.65,20,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-giant-mango-(typically-600g)/910000282577
ASDA Mango Melon & Pineapple Mini Platter,910000347964,https://ui.assets-asda.com:443/dm/5052449008197,3.5139,72,ASDA,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-mango-melon-&-pineapple-mini-platter/910000347964
ASDA Organic Ripe Avocado,1000230965240,https://ui.assets-asda.com:443/dm/5057172440023,3.1685,89,ASDA Organic,"Fruit, Veg & Flowers",1215686352935,https://groceries.asda.com/product/asda-organic-ripe-avocado/1000230965240
