website|product_url|product_name|brand|original_price|sale_price|category|product_sku|total_number_of_reviews|1_star|2_star|3_star|4_star|5_star|date_of_purchase|place_of_purchase|review_title|review_text
MMLaFleur|https://mmlafleur.com/products/lilia-blazer-interweave-black-white|Lilia Jacket - Interweave :: Black / White|||499|Jackets|6725167218883|35|0|1|2|4|28|2024-10-09||It’s a keeper!|This jacket is awesome! Not very warm, easy to layer, and it really elevates the outfit. Sleeves are a bit long and will need tailoring. I am 5-3. It’s a keeper!
MMLaFleur|https://mmlafleur.com/products/lilia-blazer-interweave-black-white|Lilia Jacket - Interweave :: Black / White|||499|Jackets|6725167218883|35|0|1|2|4|28|2024-09-22||I saw this on an|I saw this on an influencer at a Chicago Store styling event. I would not have appreciated the hip and edgy capacity of this piece if I hadn’t seen it on her. She paired it with a fedora hat, cream pants and big chunky earrings. I’m going to try that for myself. I’m often cold in meetings so this will be a good piece that can go from boardroom to happy hour.
MMLaFleur|https://mmlafleur.com/products/fina-black|Fina Dress - Crochet Knit :: Black|||299|Dresses|8150685384899|1|0|0|0|0|1|2024-08-08|||Really beautiful. Runs small and there is no stretch, so I wish I had sized up. Love the pattern though and flattering placements of the crochet design.
MMLaFleur|https://mmlafleur.com/products/zosia-black|Zosia Cardigan - Crochet Knit :: Black|||269|Jackets|8089257083075|2|0|0|0|0|2|2025-06-07||I love this cardigan. The|I love this cardigan. The knit pattern detail is so lovely and the color is a rich, deep black. Fits TTS for me. The black is heavier weight than the ivory. I wear it in place of a blazer in the office and it looks amazing with jeans too.
MMLaFleur|https://mmlafleur.com/products/zosia-black|Zosia Cardigan - Crochet Knit :: Black|||269|Jackets|8089257083075|2|0|0|0|0|2|2025-05-31||A very special cardi! Gorgeous…|"A very special cardi! Gorgeous… and they just brought it back in Black, for Spring /Summer 2025! 
It does run a tad small, sized up at my stylist’s recommendation."
MMLaFleur|https://mmlafleur.com/products/tali-tan|Tali Breeze Cardigan - Tape Yarn  :: Tan|||289|Jackets|8117492646083|1|0|0|0|1|0|2025-06-01||I love this cardigan. It’s|I love this cardigan. It’s perfect for layering and has a light airy feel. My only feedback is the length compared to the shell- untucked together to proportions look slightly off. It still a keeper. TTS for me.
MMLaFleur|https://mmlafleur.com/products/becca-light-gray-black|Becca Pointelle Tee - Cotton Silk Knit :: Light Gray/Black|||179|Tops|8046256292035|3|0|0|0|1|2|2025-05-09||Beautiful sweater. Just not my|Beautiful sweater. Just not my shade of ivory and snug in the bust.
MMLaFleur|https://mmlafleur.com/products/becca-light-gray-black|Becca Pointelle Tee - Cotton Silk Knit :: Light Gray/Black|||179|Tops|8046256292035|3|0|0|0|1|2|2025-04-13||Very cute versatile tee. I|Very cute versatile tee. I love the silver/grey color (and I'm not usually a grey fan). Will look good alone or under jackets. Seems very durable.
MMLaFleur|https://mmlafleur.com/products/becca-light-gray-black|Becca Pointelle Tee - Cotton Silk Knit :: Light Gray/Black|||179|Tops|8046256292035|3|0|0|0|1|2|2025-02-04||Beautiful fabric and color|"Loved the fit of this sweater on my body. Bought an XL where I usually buy M or L. 
A bit short in body so that’s why I have it 4 stars."
MMLaFleur|https://mmlafleur.com/products/larissa-light-gray-black|Larissa Pointelle Sweater - Cotton Silk Knit :: Light Gray/Black|||229|Tops|8041538355395|32|0|0|0|2|30|2025-06-05||I loved everything about this|I loved everything about this sweater. I had it in size large in the pink, but the Syrah was not available in large so I thought I would try the medium. It was a bit tight and a bit short so I had to return it. I would have exchanged it for the large, but there were no sizes left in this style in the Syrah color. Beautiful fabric, great design with buttons down the back. Colleagues at work have commented on the pink one that I already had. More like this, please!
MMLaFleur|https://mmlafleur.com/products/larissa-light-gray-black|Larissa Pointelle Sweater - Cotton Silk Knit :: Light Gray/Black|||229|Tops|8041538355395|32|0|0|0|2|30|2025-04-27||Love this new twist on|Love this new twist on a basic. Perfect silk/cotton blend, too.
MMLaFleur|https://mmlafleur.com/products/larissa-light-gray-black|Larissa Pointelle Sweater - Cotton Silk Knit :: Light Gray/Black|||229|Tops|8041538355395|32|0|0|0|2|30|2025-04-27||Love it. The quality and|Love it. The quality and the detailing is so nice. The buttons in back add something extra. This color is so pretty.
MMLaFleur|https://mmlafleur.com/products/larissa-light-gray-black|Larissa Pointelle Sweater - Cotton Silk Knit :: Light Gray/Black|||229|Tops|8041538355395|32|0|0|0|2|30|2025-04-20||Top quality|The quality of the material is superb. The style is so classy. This top can be worn casually and also is very chic with a blazer or dressy jacket. The cotton/silk blend is the most comfortable blend ever!
MMLaFleur|https://mmlafleur.com/products/larissa-light-gray-black|Larissa Pointelle Sweater - Cotton Silk Knit :: Light Gray/Black|||229|Tops|8041538355395|32|0|0|0|2|30|2025-04-12||I absolutely love this sweater!|I absolutely love this sweater!
MMLaFleur|https://mmlafleur.com/products/miriam-sunset-stripe|Miriam Oversized Cardigan - Multi Knit :: Sunset Stripe|||189|Knitwear|8022044049603|3|0|0|0|0|3|2025-06-08||It’s a lovely unique piece.|It’s a lovely unique piece. It works well in my smaller size and I’ll be grabbing it in cooler weather to wear over a t-shirt and jeans or Milos.
MMLaFleur|https://mmlafleur.com/products/miriam-sunset-stripe|Miriam Oversized Cardigan - Multi Knit :: Sunset Stripe|||189|Knitwear|8022044049603|3|0|0|0|0|3|2025-04-30||Really nice sweater, nice cotton-y|Really nice sweater, nice cotton-y texture and substantial. Stripes are burnt orange (which looks nice), black interspersed with cream, and cream. Interesting and pretty visual texturing. I am a L in most tops here but got a M in this bc I don’t feel great in the “baggy over baggy” look, so this size on me looks more like a lady jacket with my wide-leg pants. It will go great with navy and black bottoms and I’m excited to wear it!
MMLaFleur|https://mmlafleur.com/products/miriam-sunset-stripe|Miriam Oversized Cardigan - Multi Knit :: Sunset Stripe|||189|Knitwear|8022044049603|3|0|0|0|0|3|2025-02-24||I’m in love!|The Miriam cardigan is one of those special pieces I have grown to expect from MM. It is soft but heavier cotton providing nice warmth. It feels so high quality and special in both the fabric and print. Goes well with so many things in my closet especially black and denim. It’s a lovely piece which surely will sell out soon!
MMLaFleur|https://mmlafleur.com/products/jamie-morning-sky|Jamie Pointelle Tank - Light Merino :: Morning Sky|||199|Tops|8022045130947|7|0|0|0|2|5|2025-03-18||Beautiful color and fit|Beautiful color and fit
MMLaFleur|https://mmlafleur.com/products/jamie-morning-sky|Jamie Pointelle Tank - Light Merino :: Morning Sky|||199|Tops|8022045130947|7|0|0|0|2|5|2025-03-18||Pretty and comfortable|Pretty and comfortable
MMLaFleur|https://mmlafleur.com/products/jamie-morning-sky|Jamie Pointelle Tank - Light Merino :: Morning Sky|||199|Tops|8022045130947|7|0|0|0|2|5|2025-03-17||I love the color. The|I love the color. The fabric is high-quality.
MMLaFleur|https://mmlafleur.com/products/jamie-morning-sky|Jamie Pointelle Tank - Light Merino :: Morning Sky|||199|Tops|8022045130947|7|0|0|0|2|5|2025-03-07||I love the color in|I love the color in the Morning Sky and the slight detailing on this Tank. Its TTS and is the perfect weight. The only reason I downgraded it one star is that I wish it was an hafl inch to inch longer.
MMLaFleur|https://mmlafleur.com/products/jamie-morning-sky|Jamie Pointelle Tank - Light Merino :: Morning Sky|||199|Tops|8022045130947|7|0|0|0|2|5|2025-03-01||Lovely color and excellent quality.|Lovely color and excellent quality. Unfortunately it is too big and baggy on me. For reference, I typically wear sizes 0 petite, 00 regular and sometimes 0. I bought the cardigan version too, and while that also runs large, it drapes nicely and looks flattering.
MMLaFleur|https://mmlafleur.com/products/rosalia-morning-sky|Rosalia Pointelle Cardigan - Light Merino :: Morning Sky|||299|Tops|8036890706115|6|0|0|0|2|4|2025-03-18||Nice material. Runs a little|Nice material. Runs a little large.
MMLaFleur|https://mmlafleur.com/products/rosalia-morning-sky|Rosalia Pointelle Cardigan - Light Merino :: Morning Sky|||299|Tops|8036890706115|6|0|0|0|2|4|2025-03-17||The armholes are a bit|The armholes are a bit over sized, but otherwise it’s very nice quality.
MMLaFleur|https://mmlafleur.com/products/rosalia-morning-sky|Rosalia Pointelle Cardigan - Light Merino :: Morning Sky|||299|Tops|8036890706115|6|0|0|0|2|4|2025-03-05||Perfect for S. C. weather when|Perfect for S. C. weather when you don't want to wear a blazer but still have that finished look.
MMLaFleur|https://mmlafleur.com/products/rosalia-morning-sky|Rosalia Pointelle Cardigan - Light Merino :: Morning Sky|||299|Tops|8036890706115|6|0|0|0|2|4|2025-03-01||Lovely color and excellent quality.|Lovely color and excellent quality. It is a little oversized on me (normally 0 petite), but the drape makes it look more elegant than sloppy. The buttons come up high enough to wear as a regular top.
MMLaFleur|https://mmlafleur.com/products/rosalia-morning-sky|Rosalia Pointelle Cardigan - Light Merino :: Morning Sky|||299|Tops|8036890706115|6|0|0|0|2|4|2025-02-27||I bought both the cardigan|I bought both the cardigan and the tank - love them both. Perfect for spring!
MMLaFleur|https://mmlafleur.com/products/kiki-ivory-black|Kiki Crewneck Sweater - Marl Knit :: Ivory/Black|||199|Knitwear|8023701881027|19|0|1|0|6|12|2025-04-30||Beautiful color and material! I|Beautiful color and material! I have this sweater in both colors and it’s my go to layer for work and weekend.
MMLaFleur|https://mmlafleur.com/products/kiki-ivory-black|Kiki Crewneck Sweater - Marl Knit :: Ivory/Black|||199|Knitwear|8023701881027|19|0|1|0|6|12|2025-04-20||I love this weather. It's|I love this weather. It's soft and the color is vibrant. I've gotten a lot of compliments on it and feel great wearing it!
MMLaFleur|https://mmlafleur.com/products/kiki-ivory-black|Kiki Crewneck Sweater - Marl Knit :: Ivory/Black|||199|Knitwear|8023701881027|19|0|1|0|6|12|2025-03-18||Beautiful color but a bit|Beautiful color but a bit too boxy and thick in the arms
MMLaFleur|https://mmlafleur.com/products/mel-ivory|Mel Pointelle Cardigan - Cotton Silk Knit :: Ivory|||199|Tops|7675709194435|5|0|0|0|0|5|2025-05-24||Love this piece! It’s elegant,|"Love this piece!
It’s elegant, breathable, and the pointelle detailing at the seams is beautiful. I first ordered a Small, which was too big, but the Happy Return/exchange service was seamless. I received the XS in just a few days. Perfect fit and great experience!"
MMLaFleur|https://mmlafleur.com/products/mel-ivory|Mel Pointelle Cardigan - Cotton Silk Knit :: Ivory|||199|Tops|7675709194435|5|0|0|0|0|5|2024-11-27||Resilience of silk|"Whenever I see cotton/silk clothing, I 
have a tendency to buy it. 100%cotton normally does not keep it's shape over time. Cotton/silk clothing last so much longer and never fades or loses its shape.
Please offer more clothing like this."
MMLaFleur|https://mmlafleur.com/products/mel-ivory|Mel Pointelle Cardigan - Cotton Silk Knit :: Ivory|||199|Tops|7675709194435|5|0|0|0|0|5|2024-11-08||This is so simple, but|"This is so simple, but so perfect. it fits the 5’ lady and goes with everything. Wearing now with Lisey in cutout and Dark Olive Curieand everything goes so nicely.

MM LaF please consider other neutral colors!"
MMLaFleur|https://mmlafleur.com/products/mel-ivory|Mel Pointelle Cardigan - Cotton Silk Knit :: Ivory|||199|Tops|7675709194435|5|0|0|0|0|5|2024-04-02||Gorgeous!|Love this cardigan and matching sleeveless shell. Looks great with black Milo jeans!
MMLaFleur|https://mmlafleur.com/products/crimmins-ivory|Crimmins Pointelle Tank - Cotton Silk Knit :: Ivory|||149|Tops|7675709522115|10|0|0|0|3|7|2025-04-30||I love this top so|"I love this top so much that I purchased it in both colors. I will say that I am partial to wearing natural fibers and so I prefer the cotton silk knits as opposed to Eco Soft Wave. (As much as I love the beautiful drapey look of ESW, I don't like how it feels on my skin. ) 
Please keep producing the pointelle tops and sweaters!"
MMLaFleur|https://mmlafleur.com/products/crimmins-ivory|Crimmins Pointelle Tank - Cotton Silk Knit :: Ivory|||149|Tops|7675709522115|10|0|0|0|3|7|2024-12-15||This was a lovely sweater|This was a lovely sweater but I returned it. I had to order the large size for my torso but the sleeve hole was then too big and gapped in the front.
MMLaFleur|https://mmlafleur.com/products/crimmins-ivory|Crimmins Pointelle Tank - Cotton Silk Knit :: Ivory|||149|Tops|7675709522115|10|0|0|0|3|7|2024-04-14||High quality versatile top|I really love this top so much. I’m thinking of buying a second one for when it wears out. It looks great under a suit jacket and it is also perfect for evening attire. The fabric is very soft and fit excellent.
MMLaFleur|https://mmlafleur.com/products/crimmins-ivory|Crimmins Pointelle Tank - Cotton Silk Knit :: Ivory|||149|Tops|7675709522115|10|0|0|0|3|7|2024-04-14||Gorgeous!|Love this shell- the stitching detail is divine.
MMLaFleur|https://mmlafleur.com/products/toula-ivory|Toula Pointelle Dress - Cotton Silk Knit :: Ivory|||269|Knitwear|7661763821763|10|0|0|0|1|9|2025-03-17||Beautiful dress, I am 5’6”|Beautiful dress, I am 5’6” 145 and probably could have sized down to XS due to the larger armholes.
MMLaFleur|https://mmlafleur.com/products/toula-ivory|Toula Pointelle Dress - Cotton Silk Knit :: Ivory|||269|Knitwear|7661763821763|10|0|0|0|1|9|2025-03-08||The Toula dress is understated|The Toula dress is understated and classy in a luxurious cotton silk knit. The v-neck is stylish along with the buttons down the front. Fits true to size. LOVE the Syrah color - MM, please make more pieces in this color.
